,game_id,date,team,opp,result,win,pt_diff,ortg,zone,fgm,fga,fg%
285,285,4/30/21,UTA,PHX,L 100-121,0,-21,106.1,Restricted Area,11,13,0.846153846
286,286,4/29/21,DEN,TOR,W 121-111,1,10,124.4,Restricted Area,18,24,0.75
287,287,4/29/21,TOR,DEN,L 111-121,0,-10,114.2,Restricted Area,14,22,0.636363636
288,288,4/29/21,DAL,DET,W 115-105,1,10,115.9,Restricted Area,9,14,0.642857143
289,289,4/29/21,DET,DAL,L 105-115,0,-10,105.8,Restricted Area,17,20,0.85
290,290,4/29/21,HOU,MIL,W 143-136,1,7,132.5,Restricted Area,16,32,0.5
291,291,4/29/21,MIL,HOU,L 136-143,0,-7,126,Restricted Area,15,22,0.681818182
292,292,4/29/21,BKN,IND,W 130-113,1,17,123.8,Restricted Area,23,30,0.766666667
293,293,4/29/21,IND,BKN,L 113-130,0,-17,107.6,Restricted Area,18,31,0.580645161
294,294,4/29/21,GSW,MIN,L 114-126,0,-12,114.6,Restricted Area,24,34,0.705882353
295,295,4/29/21,MIN,GSW,W 126-114,1,12,126.7,Restricted Area,20,31,0.64516129
296,296,4/29/21,NOP,OKC,W 109-95,1,14,103.7,Restricted Area,25,42,0.595238095
297,297,4/29/21,OKC,NOP,L 95-109,0,-14,90.4,Restricted Area,17,32,0.53125
298,298,4/28/21,BOS,CHA,W 120-111,1,9,127,Restricted Area,21,27,0.777777778
299,299,4/28/21,CHA,BOS,L 111-120,0,-9,117.5,Restricted Area,14,25,0.56
300,300,4/28/21,CLE,ORL,L 104-109,0,-5,106,Restricted Area,17,28,0.607142857
301,301,4/28/21,ORL,CLE,W 109-104,1,5,111.1,Restricted Area,23,36,0.638888889
302,302,4/28/21,DEN,NOP,W 114-112,1,2,104.9,Restricted Area,21,24,0.875
303,303,4/28/21,NOP,DEN,L 112-114,0,-2,103,Restricted Area,17,25,0.68
304,304,4/28/21,MEM,POR,L 109-130,0,-21,107.2,Restricted Area,13,25,0.52
305,305,4/28/21,POR,MEM,W 130-109,1,21,127.9,Restricted Area,14,21,0.666666667
306,306,4/28/21,MIA,SAS,W 116-111,1,5,119,Restricted Area,22,31,0.709677419
307,307,4/28/21,SAS,MIA,L 111-116,0,-5,113.9,Restricted Area,15,22,0.681818182
308,308,4/28/21,CHI,NYK,L 94-113,0,-19,100.9,Restricted Area,20,33,0.606060606
309,309,4/28/21,NYK,CHI,W 113-94,1,19,121.3,Restricted Area,17,33,0.515151515
310,310,4/28/21,ATL,PHI,L 83-127,0,-44,91.8,Restricted Area,16,29,0.551724138
311,311,4/28/21,PHI,ATL,W 127-83,1,44,140.5,Restricted Area,21,24,0.875
312,312,4/28/21,LAC,PHX,L 101-109,0,-8,111.5,Restricted Area,21,33,0.636363636
313,313,4/28/21,PHX,LAC,W 109-101,1,8,120.4,Restricted Area,15,27,0.555555556
314,314,4/28/21,SAC,UTA,L 105-154,0,-49,104.7,Restricted Area,18,27,0.666666667
315,315,4/28/21,UTA,SAC,W 154-105,1,49,153.5,Restricted Area,21,26,0.807692308
316,316,4/28/21,LAL,WAS,L 107-116,0,-9,107.3,Restricted Area,17,19,0.894736842
317,317,4/28/21,WAS,LAL,W 116-107,1,9,116.3,Restricted Area,15,22,0.681818182
318,318,4/27/21,BOS,OKC,L 115-119,0,-4,103.3,Restricted Area,21,28,0.75
319,319,4/27/21,OKC,BOS,W 119-115,1,4,106.9,Restricted Area,14,19,0.736842105
320,320,4/27/21,CHA,MIL,L 104-114,0,-10,102.2,Restricted Area,20,30,0.666666667
321,321,4/27/21,MIL,CHA,W 114-104,1,10,112,Restricted Area,23,33,0.696969697
322,322,4/27/21,DAL,GSW,W 133-103,1,30,129.9,Restricted Area,12,23,0.52173913
323,323,4/27/21,GSW,DAL,L 103-133,0,-30,100.6,Restricted Area,16,23,0.695652174
324,324,4/27/21,HOU,MIN,L 107-114,0,-7,103.1,Restricted Area,29,40,0.725
325,325,4/27/21,MIN,HOU,W 114-107,1,7,109.8,Restricted Area,26,35,0.742857143
326,326,4/27/21,IND,POR,L 112-133,0,-21,109.7,Restricted Area,13,24,0.541666667
327,327,4/27/21,POR,IND,W 133-112,1,21,130.2,Restricted Area,16,35,0.457142857
328,328,4/27/21,BKN,TOR,W 116-103,1,13,125,Restricted Area,11,22,0.5
329,329,4/27/21,TOR,BKN,L 103-116,0,-13,111,Restricted Area,13,25,0.52
330,330,4/26/21,DEN,MEM,W 120-96,1,24,115.5,Restricted Area,23,34,0.676470588
331,331,4/26/21,ATL,DET,L 86-100,0,-14,89.2,Restricted Area,10,18,0.555555556
332,332,4/26/21,DET,ATL,W 100-86,1,14,103.7,Restricted Area,18,21,0.857142857
333,333,4/26/21,CHI,MIA,W 110-102,1,8,117.6,Restricted Area,11,17,0.647058824
334,334,4/26/21,MIA,CHI,L 102-110,0,-8,109.1,Restricted Area,18,24,0.75
335,335,4/26/21,MIN,UTA,W 105-104,1,1,108.4,Restricted Area,16,29,0.551724138
336,336,4/26/21,UTA,MIN,L 104-105,0,-1,107.4,Restricted Area,15,23,0.652173913
337,337,4/26/21,LAC,NOP,L 103-120,0,-17,103.2,Restricted Area,13,26,0.5
338,338,4/26/21,NOP,LAC,W 120-103,1,17,120.3,Restricted Area,21,32,0.65625
339,339,4/26/21,NYK,PHX,L 110-118,0,-8,118.5,Restricted Area,19,27,0.703703704
340,340,4/26/21,PHX,NYK,W 118-110,1,8,127.1,Restricted Area,16,19,0.842105263
341,341,4/26/21,LAL,ORL,W 114-103,1,11,123.8,Restricted Area,20,24,0.833333333
342,342,4/26/21,ORL,LAL,L 103-114,0,-11,111.9,Restricted Area,16,24,0.666666667
343,343,4/26/21,OKC,PHI,L 90-121,0,-31,87.3,Restricted Area,20,30,0.666666667
344,344,4/26/21,PHI,OKC,W 121-90,1,31,117.4,Restricted Area,23,29,0.793103448
345,345,4/26/21,SAC,DAL,W 113-106,1,7,122.6,Restricted Area,14,25,0.56
346,346,4/26/21,CLE,TOR,L 96-112,0,-16,103.6,Restricted Area,15,19,0.789473684
347,347,4/26/21,TOR,CLE,W 112-96,1,16,120.9,Restricted Area,24,31,0.774193548
348,348,4/26/21,WAS,SAS,L 143-146 (OT),0,-3,133,Restricted Area,29,36,0.805555556
349,349,4/25/21,ATL,MIL,W 111-104,1,7,112.1,Restricted Area,11,22,0.5
350,350,4/25/21,BKN,PHX,W 128-119,1,9,133.5,Restricted Area,24,33,0.727272727
351,351,4/25/21,BOS,CHA,L 104-125,0,-21,107.2,Restricted Area,16,35,0.457142857
352,352,4/25/21,GSW,SAC,W 117-113,1,4,119.2,Restricted Area,28,45,0.622222222
353,353,4/24/21,HOU,DEN,L 116-129,0,-13,113.2,Restricted Area,21,28,0.75
354,354,4/24/21,DET,IND,L 109-115,0,-6,104.6,Restricted Area,23,36,0.638888889
355,355,4/24/21,MIA,CHI,W 106-101,1,5,113.4,Restricted Area,15,21,0.714285714
356,356,4/24/21,NYK,TOR,W 120-103,1,17,130.3,Restricted Area,13,19,0.684210526
357,357,4/24/21,MIN,UTA,W 101-96,1,5,102.3,Restricted Area,19,27,0.703703704
358,358,4/23/21,LAC,HOU,W 109-104,1,5,106,Restricted Area,19,39,0.487179487
359,359,4/21/21,LAC,MEM,W 117-105,1,12,121.7,Restricted Area,9,20,0.45
360,0,5/16/21,ATL,HOU,W 124-95,1,29,121.4,In The Paint (Non-RA),6,16,0.375
361,1,5/16/21,HOU,ATL,L 95-124,0,-29,93,In The Paint (Non-RA),2,4,0.5
362,2,5/16/21,BKN,CLE,W 123-109,1,14,125.1,In The Paint (Non-RA),6,15,0.4
363,3,5/16/21,CLE,BKN,L 109-123,0,-14,110.9,In The Paint (Non-RA),5,15,0.333333333
364,4,5/16/21,CHI,MIL,W 118-112,1,6,116.1,In The Paint (Non-RA),3,10,0.3
365,5,5/16/21,MIL,CHI,L 112-118,0,-6,110.2,In The Paint (Non-RA),4,12,0.333333333
366,6,5/16/21,DET,MIA,L 107-120,0,-13,108.8,In The Paint (Non-RA),2,7,0.285714286
367,7,5/16/21,MIA,DET,W 120-107,1,13,122,In The Paint (Non-RA),4,9,0.444444444
368,8,5/16/21,GSW,MEM,W 113-101,1,12,117.4,In The Paint (Non-RA),5,8,0.625
369,9,5/16/21,MEM,GSW,L 101-113,0,-12,105,In The Paint (Non-RA),15,33,0.454545455
370,10,5/16/21,DAL,MIN,L 121-136,0,-15,123,In The Paint (Non-RA),1,8,0.125
371,11,5/16/21,MIN,DAL,W 136-121,1,15,138.3,In The Paint (Non-RA),5,9,0.555555556
372,12,5/16/21,LAL,NOP,W 110-98,1,12,109.6,In The Paint (Non-RA),4,10,0.4
373,13,5/16/21,NOP,LAL,L 98-110,0,-12,97.6,In The Paint (Non-RA),5,14,0.357142857
374,14,5/16/21,BOS,NYK,L 92-96,0,-4,99.3,In The Paint (Non-RA),2,6,0.333333333
375,15,5/16/21,NYK,BOS,W 96-92,1,4,103.7,In The Paint (Non-RA),2,13,0.153846154
376,16,5/16/21,LAC,OKC,L 112-117,0,-5,114.3,In The Paint (Non-RA),7,16,0.4375
377,17,5/16/21,OKC,LAC,W 117-112,1,5,119.4,In The Paint (Non-RA),14,23,0.608695652
378,18,5/16/21,ORL,PHI,L 117-128,0,-11,115.1,In The Paint (Non-RA),9,15,0.6
379,19,5/16/21,PHI,ORL,W 128-117,1,11,125.9,In The Paint (Non-RA),3,12,0.25
380,20,5/16/21,DEN,POR,L 116-132,0,-16,118.5,In The Paint (Non-RA),3,15,0.2
381,21,5/16/21,POR,DEN,W 132-116,1,16,134.8,In The Paint (Non-RA),3,6,0.5
382,22,5/16/21,SAC,UTA,L 99-121,0,-22,97.9,In The Paint (Non-RA),9,23,0.391304348
383,23,5/16/21,UTA,SAC,W 121-99,1,22,119.6,In The Paint (Non-RA),8,15,0.533333333
384,24,5/16/21,PHX,SAS,W 123-121,1,2,119.7,In The Paint (Non-RA),11,17,0.647058824
385,25,5/16/21,SAS,PHX,L 121-123,0,-2,117.7,In The Paint (Non-RA),5,15,0.333333333
386,26,5/16/21,IND,TOR,W 125-113,1,12,121.9,In The Paint (Non-RA),16,33,0.484848485
387,27,5/16/21,TOR,IND,L 113-125,0,-12,110.2,In The Paint (Non-RA),9,30,0.3
388,28,5/16/21,CHA,WAS,L 110-115,0,-5,107.6,In The Paint (Non-RA),7,26,0.269230769
389,29,5/16/21,WAS,CHA,W 115-110,1,5,112.5,In The Paint (Non-RA),8,22,0.363636364
390,30,5/15/21,BKN,CHI,W 105-91,1,14,113.2,In The Paint (Non-RA),12,23,0.52173913
391,31,5/15/21,CHI,BKN,L 91-105,0,-14,98.1,In The Paint (Non-RA),8,20,0.4
392,32,5/15/21,IND,LAL,L 115-122,0,-7,114.4,In The Paint (Non-RA),13,20,0.65
393,33,5/15/21,LAL,IND,W 122-115,1,7,121.4,In The Paint (Non-RA),2,7,0.285714286
394,34,5/15/21,MIA,MIL,L 108-122,0,-14,107.9,In The Paint (Non-RA),4,14,0.285714286
395,35,5/15/21,MIL,MIA,W 122-108,1,14,121.9,In The Paint (Non-RA),12,21,0.571428571
396,36,5/15/21,BOS,MIN,W 124-108,1,16,122,In The Paint (Non-RA),2,10,0.2
397,37,5/15/21,MIN,BOS,L 108-124,0,-16,106.3,In The Paint (Non-RA),7,20,0.35
398,38,5/15/21,CHA,NYK,L 109-118 (OT),0,-9,110.3,In The Paint (Non-RA),5,8,0.625
399,39,5/15/21,NYK,CHA,W 118-109 (OT),1,9,119.4,In The Paint (Non-RA),6,9,0.666666667
400,40,5/15/21,PHX,SAS,W 140-103,1,37,132.8,In The Paint (Non-RA),9,18,0.5
401,41,5/15/21,SAS,PHX,L 103-140,0,-37,97.7,In The Paint (Non-RA),6,11,0.545454545
402,42,5/14/21,DAL,TOR,W 114-110,1,4,118.6,In The Paint (Non-RA),4,13,0.307692308
403,43,5/14/21,TOR,DAL,L 110-114,0,-4,114.5,In The Paint (Non-RA),9,17,0.529411765
404,44,5/14/21,DEN,DET,W 104-91,1,13,113.1,In The Paint (Non-RA),6,15,0.4
405,45,5/14/21,DET,DEN,L 91-104,0,-13,99,In The Paint (Non-RA),3,9,0.333333333
406,46,5/14/21,GSW,NOP,W 125-122,1,3,120.5,In The Paint (Non-RA),7,13,0.538461538
407,47,5/14/21,NOP,GSW,L 122-125,0,-3,117.7,In The Paint (Non-RA),12,31,0.387096774
408,48,5/14/21,HOU,LAC,W 122-115,1,7,120,In The Paint (Non-RA),1,8,0.125
409,49,5/14/21,LAC,HOU,L 115-122,0,-7,113.1,In The Paint (Non-RA),9,13,0.692307692
410,50,5/14/21,MEM,SAC,W 107-106,1,1,105.6,In The Paint (Non-RA),10,26,0.384615385
411,51,5/14/21,SAC,MEM,L 106-107,0,-1,104.7,In The Paint (Non-RA),5,18,0.277777778
412,52,5/14/21,OKC,UTA,L 93-109,0,-16,98.9,In The Paint (Non-RA),9,23,0.391304348
413,53,5/14/21,UTA,OKC,W 109-93,1,16,115.9,In The Paint (Non-RA),10,23,0.434782609
414,54,5/14/21,ORL,PHI,L 97-122,0,-25,100.9,In The Paint (Non-RA),7,20,0.35
415,55,5/14/21,PHI,ORL,W 122-97,1,25,126.9,In The Paint (Non-RA),8,20,0.4
416,56,5/14/21,CLE,WAS,L 105-120,0,-15,103.7,In The Paint (Non-RA),12,25,0.48
417,57,5/14/21,WAS,CLE,W 120-105,1,15,118.5,In The Paint (Non-RA),13,28,0.464285714
418,58,5/13/21,ATL,ORL,W 116-93,1,23,121.2,In The Paint (Non-RA),11,20,0.55
419,59,5/13/21,ORL,ATL,L 93-116,0,-23,97.2,In The Paint (Non-RA),6,18,0.333333333
420,60,5/13/21,CHI,TOR,W 114-102,1,12,117.6,In The Paint (Non-RA),6,12,0.5
421,61,5/13/21,TOR,CHI,L 102-114,0,-12,105.2,In The Paint (Non-RA),7,21,0.333333333
422,62,5/13/21,CHA,LAC,L 90-113,0,-23,98,In The Paint (Non-RA),6,17,0.352941176
423,63,5/13/21,LAC,CHA,W 113-90,1,23,123,In The Paint (Non-RA),4,6,0.666666667
424,64,5/13/21,IND,MIL,L 133-142,0,-9,123.4,In The Paint (Non-RA),8,17,0.470588235
425,65,5/13/21,MIL,IND,W 142-133,1,9,131.7,In The Paint (Non-RA),10,16,0.625
426,66,5/13/21,MEM,SAC,W 116-110,1,6,119.3,In The Paint (Non-RA),16,29,0.551724138
427,67,5/13/21,SAC,MEM,L 110-116,0,-6,113.1,In The Paint (Non-RA),12,30,0.4
428,68,5/13/21,MIA,PHI,W 106-94,1,12,120.4,In The Paint (Non-RA),6,13,0.461538462
429,69,5/13/21,PHI,MIA,L 94-106,0,-12,106.8,In The Paint (Non-RA),6,15,0.4
430,70,5/13/21,DEN,MIN,W 114-103,1,11,118.1,In The Paint (Non-RA),9,18,0.5
431,71,5/13/21,MIN,DEN,L 103-114,0,-11,106.7,In The Paint (Non-RA),3,11,0.272727273
432,72,5/13/21,NYK,SAS,W 102-98,1,4,108.2,In The Paint (Non-RA),4,11,0.363636364
433,73,5/13/21,SAS,NYK,L 98-102,0,-4,103.9,In The Paint (Non-RA),8,19,0.421052632
